FILENUMBER,LATITUDE,LONGITUDE,FCYEAR,GLOBALID
2012-1018,39.76795361,-104.91441034,2012,{00000000-0000-0000-0000-000000000000}
2012-1110,39.76275871,-104.92145061,2012,{00000000-0000-0000-0000-000000000000}
2012-1282,39.75844671,-104.94615694,2012,{00000000-0000-0000-0000-000000000000}
2012-1305,39.76792585,-104.90612894,2012,{00000000-0000-0000-0000-000000000000}
2012-1394,39.7655142,-104.90859322,2012,{00000000-0000-0000-0000-000000000000}
2012-1418,39.76466993,-104.93227016,2012,{00000000-0000-0000-0000-000000000000}
2010-0913,39.70298282,-105.05016788,2010,{00000000-0000-0000-0000-000000000000}
2010-0923,39.6827718,-105.04585964,2010,{00000000-0000-0000-0000-000000000000}
2010-0933,39.70766054,-105.01956012,2010,{00000000-0000-0000-0000-000000000000}
2010-0948,39.70358024,-105.02071115,2010,{00000000-0000-0000-0000-000000000000}
2010-0972,39.68560585,-105.0272794,2010,{00000000-0000-0000-0000-000000000000}
2010-0974,39.68988164,-105.04643904,2010,{00000000-0000-0000-0000-000000000000}
2010-0985,39.71702617,-105.04124064,2010,{00000000-0000-0000-0000-000000000000}
2010-0993,39.68733619,-105.03853522,2010,{00000000-0000-0000-0000-000000000000}
2010-0994,39.69482747,-105.01717462,2010,{00000000-0000-0000-0000-000000000000}
2010-1008,39.67624316,-105.05079043,2010,{00000000-0000-0000-0000-000000000000}
2010-1024,39.70829675,-105.031637,2010,{00000000-0000-0000-0000-000000000000}
2010-1029,39.67593865,-105.03116011,2010,{00000000-0000-0000-0000-000000000000}
2010-1040,39.72134259,-105.02417325,2010,{00000000-0000-0000-0000-000000000000}
2010-1068,39.67302903,-105.04880735,2010,{00000000-0000-0000-0000-000000000000}
2010-1084,39.69228756,-105.03753965,2010,{00000000-0000-0000-0000-000000000000}
2010-1110,39.71757242,-105.04975085,2010,{00000000-0000-0000-0000-000000000000}
2010-1130,39.67075145,-105.04409723,2010,{00000000-0000-0000-0000-000000000000}
2010-1131,39.68006446,-105.04930928,2010,{00000000-0000-0000-0000-000000000000}
2010-1171,39.67551874,-105.04658868,2010,{00000000-0000-0000-0000-000000000000}
2010-1174,39.70968614,-105.03101636,2010,{00000000-0000-0000-0000-000000000000}
2010-1186,39.67223477,-105.01681488,2010,{00000000-0000-0000-0000-000000000000}
2010-1192,39.72110298,-105.03150529,2010,{00000000-0000-0000-0000-000000000000}
2010-1198,39.71032359,-105.04727015,2010,{00000000-0000-0000-0000-000000000000}
2011-1603,39.75346166,-104.91667603,2011,{00000000-0000-0000-0000-000000000000}
2011-0953,39.7065121,-104.98246146,2011,{00000000-0000-0000-0000-000000000000}
2011-0984,39.71232646,-104.97069918,2011,{00000000-0000-0000-0000-000000000000}
2011-1012,39.78707357,-104.81176557,2011,{00000000-0000-0000-0000-000000000000}
2011-1151,39.70164048,-104.94192107,2011,{00000000-0000-0000-0000-000000000000}
2011-1419,39.70444143,-104.97425595,2011,{00000000-0000-0000-0000-000000000000}
2011-1473,39.6976347,-104.96669111,2011,{00000000-0000-0000-0000-000000000000}
2011-1535,39.70411157,-104.98595868,2011,{00000000-0000-0000-0000-000000000000}
2011-1561,39.6991542,-104.94736055,2011,{00000000-0000-0000-0000-000000000000}
2011-1591,39.70173924,-104.97776981,2011,{00000000-0000-0000-0000-000000000000}
2011-1005,39.66707011,-104.97136362,2011,{00000000-0000-0000-0000-000000000000}
2011-1034,39.67387704,-104.96435989,2011,{00000000-0000-0000-0000-000000000000}
2011-1110,39.66721632,-104.96847807,2011,{00000000-0000-0000-0000-000000000000}
2011-1154,39.69101844,-104.9612619,2011,{00000000-0000-0000-0000-000000000000}
2011-1174,39.67815614,-104.95698707,2011,{00000000-0000-0000-0000-000000000000}
2011-1180,39.68909202,-104.98659813,2011,{00000000-0000-0000-0000-000000000000}
2011-1202,39.69267461,-104.98595716,2011,{00000000-0000-0000-0000-000000000000}
2011-1244,39.68226125,-104.94250152,2011,{00000000-0000-0000-0000-000000000000}
2011-1247,39.68368911,-104.97846194,2011,{00000000-0000-0000-0000-000000000000}
2011-1293,39.68345327,-104.95610045,2011,{00000000-0000-0000-0000-000000000000}
2011-1313,39.66165901,-104.95217382,2011,{00000000-0000-0000-0000-000000000000}
2011-1431,39.6916924,-104.97307219,2011,{00000000-0000-0000-0000-000000000000}
2011-1444,39.66883244,-104.94686389,2011,{00000000-0000-0000-0000-000000000000}
2011-1458,39.68709395,-104.94385602,2011,{00000000-0000-0000-0000-000000000000}
2011-1470,39.69614298,-104.9445306,2011,{00000000-0000-0000-0000-000000000000}
2011-1486,39.6686949,-104.946222,2011,{00000000-0000-0000-0000-000000000000}
2011-1575,39.67470527,-104.96961861,2011,{00000000-0000-0000-0000-000000000000}
2011-1588,39.68509304,-104.97193497,2011,{00000000-0000-0000-0000-000000000000}
2011-1614,39.66603211,-104.97191848,2011,{00000000-0000-0000-0000-000000000000}
2011-0885,39.77593785,-105.01552726,2011,{00000000-0000-0000-0000-000000000000}
2011-1102,39.76672381,-105.01062848,2011,{00000000-0000-0000-0000-000000000000}
2011-1164,39.76611513,-105.037291,2011,{00000000-0000-0000-0000-000000000000}
2011-1168,39.7824293,-105.02199729,2011,{00000000-0000-0000-0000-000000000000}
2011-1169,39.76576943,-105.00625615,2011,{00000000-0000-0000-0000-000000000000}
2011-1232,39.78304215,-105.01145746,2011,{00000000-0000-0000-0000-000000000000}
2011-1256,39.76623218,-105.03425586,2011,{00000000-0000-0000-0000-000000000000}
2011-1274,39.76668081,-105.00821337,2011,{00000000-0000-0000-0000-000000000000}
2011-1294,39.78126016,-105.02479122,2011,{00000000-0000-0000-0000-000000000000}
2011-1329,39.77610596,-105.01435203,2011,{00000000-0000-0000-0000-000000000000}
2011-1348,39.77311851,-105.01154085,2011,{00000000-0000-0000-0000-000000000000}
2011-1360,39.78002746,-105.01667313,2011,{00000000-0000-0000-0000-000000000000}
2011-1387,39.77024626,-105.00938367,2011,{00000000-0000-0000-0000-000000000000}
2011-1422,39.77001099,-105.01554688,2011,{00000000-0000-0000-0000-000000000000}
2011-1428,39.76377231,-105.03491249,2011,{00000000-0000-0000-0000-000000000000}
2011-1441,39.77884707,-105.01668839,2011,{00000000-0000-0000-0000-000000000000}
2011-1472,39.76375201,-105.03256134,2011,{00000000-0000-0000-0000-000000000000}
2011-1477,39.75872793,-105.01484943,2011,{00000000-0000-0000-0000-000000000000}
2011-1545,39.75058027,-105.02636482,2011,{00000000-0000-0000-0000-000000000000}
2011-1597,39.76022124,-105.0121678,2011,{00000000-0000-0000-0000-000000000000}
2011-1601,39.76377231,-105.03491249,2011,{00000000-0000-0000-0000-000000000000}
2011-1635,39.77851077,-105.01235717,2011,{00000000-0000-0000-0000-000000000000}
2011-1638,39.78291859,-105.03727614,2011,{00000000-0000-0000-0000-000000000000}
2010-0919,39.77601861,-104.81132977,2010,{00000000-0000-0000-0000-000000000000}
2010-0924,39.78184782,-104.83103079,2010,{00000000-0000-0000-0000-000000000000}
2010-0932,39.79684311,-104.82299402,2010,{00000000-0000-0000-0000-000000000000}
2010-0960,39.78919806,-104.79775977,2010,{00000000-0000-0000-0000-000000000000}
2010-0961,39.79135492,-104.82770882,2010,{00000000-0000-0000-0000-000000000000}
2010-0963,39.79536756,-104.83869909,2010,{00000000-0000-0000-0000-000000000000}
2010-0965,39.78297933,-104.81440681,2010,{00000000-0000-0000-0000-000000000000}
2010-0976,39.77772361,-104.81796633,2010,{00000000-0000-0000-0000-000000000000}
2010-0987,39.77971397,-104.82225217,2010,{00000000-0000-0000-0000-000000000000}
2010-1009,39.79338418,-104.82205235,2010,{00000000-0000-0000-0000-000000000000}
2010-1010,39.77465948,-104.82360318,2010,{00000000-0000-0000-0000-000000000000}
2010-1046,39.78413567,-104.81403612,2010,{00000000-0000-0000-0000-000000000000}
2010-1050,39.78213712,-104.81545047,2010,{00000000-0000-0000-0000-000000000000}
2010-1066,39.79489372,-104.82342567,2010,{00000000-0000-0000-0000-000000000000}
2010-1072,39.78919806,-104.79775977,2010,{00000000-0000-0000-0000-000000000000}
2010-1077,39.78207367,-104.82204077,2010,{00000000-0000-0000-0000-000000000000}
2010-1082,39.77431026,-104.82637804,2010,{00000000-0000-0000-0000-000000000000}
2010-1086,39.78290064,-104.84150314,2010,{00000000-0000-0000-0000-000000000000}
2010-1101,39.78919806,-104.79775977,2010,{00000000-0000-0000-0000-000000000000}
2010-1117,39.77472798,-104.81314979,2010,{00000000-0000-0000-0000-000000000000}
2010-1119,39.77691693,-104.82231835,2010,{00000000-0000-0000-0000-000000000000}
2010-1150,39.79780063,-104.8252874,2010,{00000000-0000-0000-0000-000000000000}
2010-1166,39.77698681,-104.81778137,2010,{00000000-0000-0000-0000-000000000000}
2011-1286,39.7945567,-104.81357468,2011,{00000000-0000-0000-0000-000000000000}
2011-1292,39.79506108,-104.83448836,2011,{00000000-0000-0000-0000-000000000000}
2011-1296,39.79199582,-104.84497987,2011,{00000000-0000-0000-0000-000000000000}
2011-1308,39.7935472,-104.83329633,2011,{00000000-0000-0000-0000-000000000000}
2011-1312,39.78461458,-104.8039544,2011,{00000000-0000-0000-0000-000000000000}
2011-1338,39.78279353,-104.81361516,2011,{00000000-0000-0000-0000-000000000000}
2011-1363,39.79421827,-104.8153289,2011,{00000000-0000-0000-0000-000000000000}
2011-1379,39.79336401,-104.84615925,2011,{00000000-0000-0000-0000-000000000000}
2011-1392,39.77719405,-104.83044901,2011,{00000000-0000-0000-0000-000000000000}
2011-1413,39.78182539,-104.83482396,2011,{00000000-0000-0000-0000-000000000000}
2011-1416,39.78089425,-104.82844961,2011,{00000000-0000-0000-0000-000000000000}
2011-1420,39.79670487,-104.81759297,2011,{00000000-0000-0000-0000-000000000000}
2011-1425,39.78919806,-104.79775977,2011,{00000000-0000-0000-0000-000000000000}
2011-1434,39.79303185,-104.84517303,2011,{00000000-0000-0000-0000-000000000000}
2011-1455,39.79146635,-104.84504532,2011,{00000000-0000-0000-0000-000000000000}
2011-1481,39.77810789,-104.83039047,2011,{00000000-0000-0000-0000-000000000000}
2011-1488,39.7754924,-104.81619135,2011,{00000000-0000-0000-0000-000000000000}
2011-1497,39.7818881,-104.82990603,2011,{00000000-0000-0000-0000-000000000000}
2011-1503,39.78712497,-104.80929198,2011,{00000000-0000-0000-0000-000000000000}
2011-1526,39.78674748,-104.84311096,2011,{00000000-0000-0000-0000-000000000000}
2011-1550,39.78745215,-104.82165425,2011,{00000000-0000-0000-0000-000000000000}
2011-1572,39.77426105,-104.81972908,2011,{00000000-0000-0000-0000-000000000000}
2011-1585,39.79012511,-104.83936062,2011,{00000000-0000-0000-0000-000000000000}
2011-1595,39.77853611,-104.81040842,2011,{00000000-0000-0000-0000-000000000000}
2011-1631,39.78464099,-104.82022257,2011,{00000000-0000-0000-0000-000000000000}
2011-1639,39.78313293,-104.81863956,2011,{00000000-0000-0000-0000-000000000000}
2011-1646,39.78918264,-104.83823079,2011,{00000000-0000-0000-0000-000000000000}
2011-0923,39.70220729,-104.92508808,2011,{00000000-0000-0000-0000-000000000000}
2011-1158,39.70098964,-104.92873025,2011,{00000000-0000-0000-0000-000000000000}
2011-1501,39.70294911,-104.92128978,2011,{00000000-0000-0000-0000-000000000000}
2011-0899,39.7011742,-104.87436294,2011,{00000000-0000-0000-0000-000000000000}
2011-0974,39.7008317,-104.87294083,2011,{00000000-0000-0000-0000-000000000000}
2011-1082,39.70438956,-104.87602251,2011,{00000000-0000-0000-0000-000000000000}
2011-1162,39.70438956,-104.87602251,2011,{00000000-0000-0000-0000-000000000000}
2011-1446,39.69691608,-104.86868993,2011,{00000000-0000-0000-0000-000000000000}
2011-1520,39.70438956,-104.87602251,2011,{00000000-0000-0000-0000-000000000000}
2011-1546,39.70497821,-104.88826155,2011,{00000000-0000-0000-0000-000000000000}
2011-0837,39.77902002,-104.77088856,2011,{00000000-0000-0000-0000-000000000000}
2011-0860,39.77938892,-104.74406433,2011,{00000000-0000-0000-0000-000000000000}
2011-0878,39.79798175,-104.74993893,2011,{00000000-0000-0000-0000-000000000000}
2011-0902,39.77205509,-104.75986469,2011,{00000000-0000-0000-0000-000000000000}
2011-0915,39.7814407,-104.7576058,2011,{00000000-0000-0000-0000-000000000000}
2011-0943,39.77779765,-104.75542067,2011,{00000000-0000-0000-0000-000000000000}
2011-0985,39.77907478,-104.76074056,2011,{00000000-0000-0000-0000-000000000000}
2011-1006,39.78348353,-104.74943225,2011,{00000000-0000-0000-0000-000000000000}
2011-1025,39.79756762,-104.75432443,2011,{00000000-0000-0000-0000-000000000000}
2011-1063,39.79543206,-104.75784193,2011,{00000000-0000-0000-0000-000000000000}
2011-1066,39.78819963,-104.76067278,2011,{00000000-0000-0000-0000-000000000000}
2011-1094,39.77787403,-104.75969651,2011,{00000000-0000-0000-0000-000000000000}
2011-1114,39.79156026,-104.73495102,2011,{00000000-0000-0000-0000-000000000000}
2011-1124,39.77739248,-104.74482235,2011,{00000000-0000-0000-0000-000000000000}
2011-1131,39.78006646,-104.74184391,2011,{00000000-0000-0000-0000-000000000000}
2010-2573,39.725395,-104.94179964,2010,{00000000-0000-0000-0000-000000000000}
2010-2588,39.73526619,-104.94104194,2010,{00000000-0000-0000-0000-000000000000}
2010-1414,39.76589536,-104.92908002,2010,{00000000-0000-0000-0000-000000000000}
2010-1562,39.71042119,-105.00668829,2010,{00000000-0000-0000-0000-000000000000}
2010-1606,39.76575007,-104.93139344,2010,{00000000-0000-0000-0000-000000000000}
2010-1620,39.76787978,-104.91557422,2010,{00000000-0000-0000-0000-000000000000}
2010-1638,39.75727902,-104.90544373,2010,{00000000-0000-0000-0000-000000000000}
2010-1683,39.76137704,-104.93313274,2010,{00000000-0000-0000-0000-000000000000}
2010-1698,39.76788213,-104.91494099,2010,{00000000-0000-0000-0000-000000000000}
2010-1738,39.76913154,-104.90732115,2010,{00000000-0000-0000-0000-000000000000}
2010-1747,39.76260748,-104.90596768,2010,{00000000-0000-0000-0000-000000000000}
2010-1808,39.75058374,-104.89957888,2010,{00000000-0000-0000-0000-000000000000}
2010-1921,39.75085696,-104.90256048,2010,{00000000-0000-0000-0000-000000000000}
2010-1933,39.76714846,-104.92314682,2010,{00000000-0000-0000-0000-000000000000}
2010-1939,39.7544079,-104.92430442,2010,{00000000-0000-0000-0000-000000000000}
2010-1994,39.75264492,-104.90379718,2010,{00000000-0000-0000-0000-000000000000}
2010-1998,39.75186774,-104.92078647,2010,{00000000-0000-0000-0000-000000000000}
2010-2004,39.75946231,-104.9380177,2010,{00000000-0000-0000-0000-000000000000}
2010-2080,39.76277069,-104.9335092,2010,{00000000-0000-0000-0000-000000000000}
2010-2106,39.76617825,-104.92854056,2010,{00000000-0000-0000-0000-000000000000}
2010-2123,39.75522003,-104.90543629,2010,{00000000-0000-0000-0000-000000000000}
2010-2158,39.76521059,-104.93280649,2010,{00000000-0000-0000-0000-000000000000}
2010-2203,39.7500116,-104.93084532,2010,{00000000-0000-0000-0000-000000000000}
2011-1833,39.7050533,-105.01774046,2011,{00000000-0000-0000-0000-000000000000}
2011-1844,39.71523735,-105.03801401,2011,{00000000-0000-0000-0000-000000000000}
2011-1847,39.71162421,-105.03653068,2011,{00000000-0000-0000-0000-000000000000}
2011-1871,39.71566416,-105.01848511,2011,{00000000-0000-0000-0000-000000000000}
2011-1873,39.72020133,-105.03814484,2011,{00000000-0000-0000-0000-000000000000}
2011-1881,39.67429068,-105.03650361,2011,{00000000-0000-0000-0000-000000000000}
2011-1905,39.69611222,-105.04753597,2011,{00000000-0000-0000-0000-000000000000}
2011-1923,39.67423568,-105.04137817,2011,{00000000-0000-0000-0000-000000000000}
2011-1928,39.69264995,-105.04104462,2011,{00000000-0000-0000-0000-000000000000}
2011-1935,39.71929537,-105.03814014,2011,{00000000-0000-0000-0000-000000000000}
2011-1957,39.69004281,-105.04551766,2011,{00000000-0000-0000-0000-000000000000}
2011-1976,39.71908654,-105.02295856,2011,{00000000-0000-0000-0000-000000000000}
2011-1986,39.68006724,-105.05075174,2011,{00000000-0000-0000-0000-000000000000}
2011-2004,39.71293669,-105.03036192,2011,{00000000-0000-0000-0000-000000000000}
2011-2045,39.70336843,-105.02602598,2011,{00000000-0000-0000-0000-000000000000}
2011-2054,39.69428431,-105.04339355,2011,{00000000-0000-0000-0000-000000000000}
2011-2059,39.69245762,-105.03819949,2011,{00000000-0000-0000-0000-000000000000}
2011-2096,39.7173254,-105.04053483,2011,{00000000-0000-0000-0000-000000000000}
2011-2104,39.69372343,-105.0272034,2011,{00000000-0000-0000-0000-000000000000}
2011-2121,39.67445312,-105.03523069,2011,{00000000-0000-0000-0000-000000000000}
2011-2128,39.70517689,-105.02653623,2011,{00000000-0000-0000-0000-000000000000}
2011-2138,39.67684781,-105.03612079,2011,{00000000-0000-0000-0000-000000000000}
2011-2141,39.6865191,-105.04584606,2011,{00000000-0000-0000-0000-000000000000}
2011-2142,39.69022728,-105.04494792,2011,{00000000-0000-0000-0000-000000000000}
2011-2151,39.69097116,-105.03232828,2011,{00000000-0000-0000-0000-000000000000}
2011-2160,39.68786377,-105.04146678,2011,{00000000-0000-0000-0000-000000000000}
2011-2179,39.72116396,-105.03027485,2011,{00000000-0000-0000-0000-000000000000}
2011-2185,39.70261556,-105.04038592,2011,{00000000-0000-0000-0000-000000000000}
2011-2187,39.70287878,-105.02851359,2011,{00000000-0000-0000-0000-000000000000}
2011-2194,39.69927429,-105.04740185,2011,{00000000-0000-0000-0000-000000000000}
2011-2204,39.69797772,-105.03523482,2011,{00000000-0000-0000-0000-000000000000}
2011-2223,39.69222015,-105.04773518,2011,{00000000-0000-0000-0000-000000000000}
2011-2227,39.71887814,-105.03885387,2011,{00000000-0000-0000-0000-000000000000}
2011-2230,39.70951642,-105.04512139,2011,{00000000-0000-0000-0000-000000000000}
2011-2237,39.7096778,-105.02824397,2011,{00000000-0000-0000-0000-000000000000}
2011-2245,39.66883773,-105.0356231,2011,{00000000-0000-0000-0000-000000000000}
2011-2246,39.71091529,-105.04693932,2011,{00000000-0000-0000-0000-000000000000}
2011-2247,39.68708664,-105.05137483,2011,{00000000-0000-0000-0000-000000000000}
2011-2254,39.6885161,-105.03075984,2011,{00000000-0000-0000-0000-000000000000}
2011-2255,39.69113724,-105.03405416,2011,{00000000-0000-0000-0000-000000000000}
2011-2257,39.71998996,-105.02233741,2011,{00000000-0000-0000-0000-000000000000}
2011-2258,39.69260908,-105.04536601,2011,{00000000-0000-0000-0000-000000000000}
2011-2276,39.70873285,-105.04624254,2011,{00000000-0000-0000-0000-000000000000}
2011-2285,39.70429857,-105.03622721,2011,{00000000-0000-0000-0000-000000000000}
2011-2295,39.69740762,-105.05101744,2011,{00000000-0000-0000-0000-000000000000}
2011-2306,39.70527658,-105.03155053,2011,{00000000-0000-0000-0000-000000000000}
2011-2315,39.70158832,-105.02710421,2011,{00000000-0000-0000-0000-000000000000}
2011-2327,39.70457465,-105.0345336,2011,{00000000-0000-0000-0000-000000000000}
2011-2337,39.71642757,-105.04973331,2011,{00000000-0000-0000-0000-000000000000}
2011-2352,39.70551719,-105.03894523,2011,{00000000-0000-0000-0000-000000000000}
2011-2359,39.72117656,-105.02793557,2011,{00000000-0000-0000-0000-000000000000}
2011-2366,39.69049209,-105.04033028,2011,{00000000-0000-0000-0000-000000000000}
2010-2018,39.6580224,-104.91977048,2010,{00000000-0000-0000-0000-000000000000}
2010-2061,39.68330683,-104.93380232,2010,{00000000-0000-0000-0000-000000000000}
2010-2065,39.67575018,-104.91998277,2010,{00000000-0000-0000-0000-000000000000}
2010-2098,39.68779325,-104.92486503,2010,{00000000-0000-0000-0000-000000000000}
2010-2149,39.6826274,-104.92842134,2010,{00000000-0000-0000-0000-000000000000}
2010-2163,39.68183644,-104.9261041,2010,{00000000-0000-0000-0000-000000000000}
2010-2220,39.66296888,-104.93713833,2010,{00000000-0000-0000-0000-000000000000}
2010-2255,39.65392267,-104.92968141,2010,{00000000-0000-0000-0000-000000000000}
2010-2343,39.6619548,-104.9238903,2010,{00000000-0000-0000-0000-000000000000}
2010-2370,39.6806513,-104.92347038,2010,{00000000-0000-0000-0000-000000000000}
2010-2403,39.66193077,-104.94108939,2010,{00000000-0000-0000-0000-000000000000}
2010-2429,39.6609154,-104.92411195,2010,{00000000-0000-0000-0000-000000000000}
2010-2434,39.6576551,-104.9260389,2010,{00000000-0000-0000-0000-000000000000}
2010-2494,39.68548054,-104.93254116,2010,{00000000-0000-0000-0000-000000000000}
2010-2508,39.69196908,-104.9282813,2010,{00000000-0000-0000-0000-000000000000}
2010-2546,39.6768971,-104.92432191,2010,{00000000-0000-0000-0000-000000000000}
2010-1447,39.69579584,-105.01102002,2010,{00000000-0000-0000-0000-000000000000}
2010-1497,39.68486476,-105.00922365,2010,{00000000-0000-0000-0000-000000000000}
2010-1553,39.67933393,-105.00814672,2010,{00000000-0000-0000-0000-000000000000}
2010-1608,39.67995647,-105.00668211,2010,{00000000-0000-0000-0000-000000000000}
2010-1663,39.69547379,-105.00230858,2010,{00000000-0000-0000-0000-000000000000}
2010-1680,39.6802375,-105.00954735,2010,{00000000-0000-0000-0000-000000000000}
2010-1696,39.70657722,-105.00655537,2010,{00000000-0000-0000-0000-000000000000}
2011-1792,39.7315643,-104.9304759,2011,{00000000-0000-0000-0000-000000000000}
2011-2066,39.73928233,-104.91281486,2011,{00000000-0000-0000-0000-000000000000}
2011-2214,39.73495654,-104.91242083,2011,{00000000-0000-0000-0000-000000000000}
2011-2487,39.72868277,-104.91281471,2011,{00000000-0000-0000-0000-000000000000}
2011-1683,39.65348335,-105.06585971,2011,{00000000-0000-0000-0000-000000000000}
2011-1886,39.67156605,-104.87494653,2011,{00000000-0000-0000-0000-000000000000}
2011-2098,39.67227841,-104.87210169,2011,{00000000-0000-0000-0000-000000000000}
2011-2309,39.70693224,-104.86942797,2011,{00000000-0000-0000-0000-000000000000}
2011-2373,39.67156605,-104.87494653,2011,{00000000-0000-0000-0000-000000000000}
2011-1791,39.63873059,-104.89845782,2011,{00000000-0000-0000-0000-000000000000}
2011-2175,39.63660962,-104.9035429,2011,{00000000-0000-0000-0000-000000000000}
2011-2341,39.64732915,-104.91312558,2011,{00000000-0000-0000-0000-000000000000}
2011-2062,39.79698474,-104.80350055,2011,{00000000-0000-0000-0000-000000000000}
2011-2544,39.62952642,-105.02651001,2011,{00000000-0000-0000-0000-000000000000}
2011-2540,39.61587786,-105.06300741,2011,{00000000-0000-0000-0000-000000000000}
2011-2650,39.61749914,-105.09562659,2011,{00000000-0000-0000-0000-000000000000}
2011-2705,39.6299081,-105.03825566,2011,{00000000-0000-0000-0000-000000000000}
2011-2883,39.627416,-105.0384318,2011,{00000000-0000-0000-0000-000000000000}
2011-2896,39.63083467,-105.10001625,2011,{00000000-0000-0000-0000-000000000000}
2011-2904,39.61453393,-105.066324,2011,{00000000-0000-0000-0000-000000000000}
2011-2960,39.61615495,-105.05928207,2011,{00000000-0000-0000-0000-000000000000}
2011-3024,39.63062615,-105.10655729,2011,{00000000-0000-0000-0000-000000000000}
2011-3060,39.63375985,-105.09640642,2011,{00000000-0000-0000-0000-000000000000}
2011-3360,39.61597302,-105.06795151,2011,{00000000-0000-0000-0000-000000000000}
2011-3383,39.63643278,-105.0881925,2011,{00000000-0000-0000-0000-000000000000}
2011-3411,39.61852436,-105.06225969,2011,{00000000-0000-0000-0000-000000000000}
2011-2682,39.74346732,-104.98959619,2011,{00000000-0000-0000-0000-000000000000}
2011-2873,39.74633961,-104.99678032,2011,{00000000-0000-0000-0000-000000000000}
2011-2898,39.75982971,-104.99804937,2011,{00000000-0000-0000-0000-000000000000}
2011-2899,39.75161168,-105.00352127,2011,{00000000-0000-0000-0000-000000000000}
2011-2989,39.7593358,-104.99875007,2011,{00000000-0000-0000-0000-000000000000}
2011-3283,39.74438555,-104.98926589,2011,{00000000-0000-0000-0000-000000000000}
2011-3401,39.74945181,-105.00107906,2011,{00000000-0000-0000-0000-000000000000}
2011-2727,39.72867623,-104.97842611,2011,{00000000-0000-0000-0000-000000000000}
2011-2836,39.73429211,-104.98069199,2011,{00000000-0000-0000-0000-000000000000}
2011-2916,39.73888559,-104.98021704,2011,{00000000-0000-0000-0000-000000000000}
2011-3039,39.73895187,-104.97906443,2011,{00000000-0000-0000-0000-000000000000}
2011-3136,39.73908591,-104.98144235,2011,{00000000-0000-0000-0000-000000000000}
2011-3181,39.74554548,-104.98393019,2011,{00000000-0000-0000-0000-000000000000}
2011-3237,39.72867623,-104.97842611,2011,{00000000-0000-0000-0000-000000000000}
2011-3262,39.72035269,-104.98657555,2011,{00000000-0000-0000-0000-000000000000}
2011-3329,39.72002062,-104.98534441,2011,{00000000-0000-0000-0000-000000000000}
2011-2527,39.73076308,-105.0376202,2011,{00000000-0000-0000-0000-000000000000}
2011-2531,39.73348509,-104.99203332,2011,{00000000-0000-0000-0000-000000000000}
2011-2534,39.72339326,-105.04426706,2011,{00000000-0000-0000-0000-000000000000}
2011-2537,39.72886621,-105.02185032,2011,{00000000-0000-0000-0000-000000000000}
2011-2562,39.72381168,-105.03335364,2011,{00000000-0000-0000-0000-000000000000}
2011-2593,39.72533928,-105.04772786,2011,{00000000-0000-0000-0000-000000000000}
2011-2613,39.72812535,-105.0469135,2011,{00000000-0000-0000-0000-000000000000}
2011-2628,39.74575954,-105.02634759,2011,{00000000-0000-0000-0000-000000000000}
2011-2630,39.72353499,-105.0321183,2011,{00000000-0000-0000-0000-000000000000}
2011-2659,39.73156365,-105.03180164,2011,{00000000-0000-0000-0000-000000000000}
2011-0842,39.7778151,-105.04428326,2011,{00000000-0000-0000-0000-000000000000}
2011-0872,39.78482034,-105.05708646,2011,{00000000-0000-0000-0000-000000000000}
2011-0929,39.7898587,-105.06173046,2011,{00000000-0000-0000-0000-000000000000}
2011-1074,39.76547436,-105.04830846,2011,{00000000-0000-0000-0000-000000000000}
2011-1083,39.78533066,-105.06141007,2011,{00000000-0000-0000-0000-000000000000}
2011-1135,39.75822932,-105.04607517,2011,{00000000-0000-0000-0000-000000000000}
2011-1226,39.77753972,-105.03842526,2011,{00000000-0000-0000-0000-000000000000}
2011-1366,39.78856095,-105.03891846,2011,{00000000-0000-0000-0000-000000000000}
2011-1457,39.77173292,-105.05175454,2011,{00000000-0000-0000-0000-000000000000}
2011-1494,39.76274254,-105.04965997,2011,{00000000-0000-0000-0000-000000000000}
2011-0940,39.72933395,-105.05283256,2011,{00000000-0000-0000-0000-000000000000}
2011-0888,39.77769033,-104.98160505,2011,{00000000-0000-0000-0000-000000000000}
2011-0905,39.77935999,-104.95855132,2011,{00000000-0000-0000-0000-000000000000}
2011-0981,39.78175984,-104.96406561,2011,{00000000-0000-0000-0000-000000000000}
2011-1004,39.78093571,-104.96273765,2011,{00000000-0000-0000-0000-000000000000}
2011-1127,39.78061442,-104.98608433,2011,{00000000-0000-0000-0000-000000000000}
2011-1241,39.78332085,-104.98726003,2011,{00000000-0000-0000-0000-000000000000}
2011-1288,39.78650039,-104.95440052,2011,{00000000-0000-0000-0000-000000000000}
2011-1335,39.78893073,-104.98318371,2011,{00000000-0000-0000-0000-000000000000}
2011-1377,39.78479252,-104.94843596,2011,{00000000-0000-0000-0000-000000000000}
2011-1421,39.77731255,-104.96105409,2011,{00000000-0000-0000-0000-000000000000}
2011-1445,39.78090782,-104.95784911,2011,{00000000-0000-0000-0000-000000000000}
2011-1521,39.78124929,-104.96167138,2011,{00000000-0000-0000-0000-000000000000}
2010-2006,39.79647585,-104.83709425,2010,{00000000-0000-0000-0000-000000000000}
2010-2008,39.7783669,-104.81481128,2010,{00000000-0000-0000-0000-000000000000}
2010-2012,39.78885607,-104.82951559,2010,{00000000-0000-0000-0000-000000000000}
